"gender" "math" "math interest" "math evaluation" "math input" "math hours" "science" "science interest" "science evaluation" "science input" "science hours" "parental education" "educational resources"
"girl" 666.17293 8.26761 9.81093 9.6346 "45min - 3hours" 632.15579 9.82743 11.779 10.57281 "45min - 3hours" "university above" 12.51743
"girl" 652.68256 9.26151 6.97345 7.42878 "<= 45min" 576.19172 7.28866 7.91985 7.52384 "<= 45min" "college" 9.60097
"girl" 611.53492 8.26761 9.34439 8.27843 "<= 45min" 588.56366 7.64598 9.15956 8.30491 "<= 45min" "high school" 10.92551
"girl" 535.89045 7.51389 6.66537 6.47491 "45min - 3hours" 445.40802 9.41832 8.84836 7.91938 "45min - 3hours" "high school" 8.91919
"girl" 567.58287 7.03246 6.66537 7.85736 "45min - 3hours" 531.14109 7.64598 6.5266 7.91938 "45min - 3hours" "high school" 8.19314
"girl" 547.93375 5.03748 7.88323 5.86845 ">= 3hours" 531.40722 7.64598 7.91985 7.52384 "45min - 3hours" "high school" 9.60097
"girl" 571.98651 7.91186 8.92971 7.42878 "45min - 3hours" 553.63836 7.98897 9.15956 6.05062 "45min - 3hours" "university above" 14.01827
"girl" 663.6472 10.80246 11.9425 11.44903 "45min - 3hours" 584.93919 9.82743 11.779 9.54897 "45min - 3hours" "university above" 11.64917
"girl" 598.68042 5.03748 6.66537 6.97717 "45min - 3hours" 560.61146 5.7899 7.27088 6.62923 "45min - 3hours" "university above" 11.64917
"girl" 702.11413 7.91186 7.88323 8.27843 "45min - 3hours" 574.51151 7.98897 8.54023 7.91938 "<= 45min" "college" 10.25396
"boy" 441.48972 7.03246 7.2741 7.42878 ">= 3hours" 481.8708 9.41832 7.91985 9.54897 "45min - 3hours" "high school" 10.25396
"boy" 701.86754 12.07123 8.92971 8.70884 "<= 45min" 589.69056 11.54992 7.91985 7.91938 "<= 45min" "high school" 8.19314
"boy" 503.94953 8.93041 11.01771 9.6346 "<= 45min" 437.45433 8.67804 9.81631 7.91938 "<= 45min" "junior high school" 7.37134
"boy" 587.06271 7.91186 6.97345 7.42878 "<= 45min" 527.72001 9.41832 7.91985 9.11017 "<= 45min" "junior high school" 7.37134
"boy" 545.96031 8.93041 7.57539 7.85736 "45min - 3hours" 594.53577 11.54992 8.84836 10.02885 "45min - 3hours" "high school" 10.92551
"boy" 657.81314 8.93041 8.55351 8.70884 "45min - 3hours" 683.94241 7.98897 9.15956 7.52384 "45min - 3hours" "high school" 10.25396
"boy" 613.04991 9.965 6.97345 9.15641 "45min - 3hours" 563.35256 9.82743 6.91883 8.69954 "45min - 3hours" "high school" 10.25396
"boy" 655.86764 8.60159 8.55351 7.85736 "45min - 3hours" 647.37761 9.41832 9.15956 9.11017 "<= 45min" "university above" 12.51743
"boy" 661.03665 13.46507 13.70742 11.44903 "45min - 3hours" 652.2454 12.9437 13.10323 12.10159 "45min - 3hours" "high school" 9.60097
"boy" 741.84601 10.35777 10.35139 10.74331 ">= 3hours" 601.3823 9.41832 10.17921 10.02885 "45min - 3hours" "college" 10.92551
"boy" 694.2786 8.26761 8.20673 9.15641 "45min - 3hours" 561.44606 8.329 6.91883 8.69954 "45min - 3hours" "junior high school" 9.60097
"boy" 810.96781 11.33851 11.01771 9.6346 "<= 45min" 669.21814 11.54992 11.09147 9.11017 "<= 45min" "college" 11.64917
"boy" 344.8084 5.03748 3.41233 6.47491 "<= 45min" 393.69624 12.9437 13.10323 13.83345 "<= 45min" "university above" 9.60097
"boy" 689.14813 10.80246 11.9425 9.15641 "45min - 3hours" 571.39594 11.54992 11.779 10.02885 "45min - 3hours" "high school" 8.19314
"boy" 427.61856 9.965 8.55351 7.85736 "<= 45min" 423.4443 9.41832 9.47921 8.69954 "<= 45min" "junior high school" 10.25396
"girl" 482.74865 5.03748 3.41233 5.01998 "<= 45min" 449.85922 4.51274 4.13635 6.62923 "<= 45min" "high school" 8.91919
"girl" 618.62329 8.93041 7.57539 8.70884 "45min - 3hours" 508.22385 7.98897 8.23142 8.69954 "45min - 3hours" "high school" 10.25396
"girl" 470.16478 8.26761 8.55351 7.85736 "45min - 3hours" 455.28992 9.03893 9.15956 8.30491 "<= 45min" "high school" 10.92551
"girl" 726.61762 7.03246 7.57539 8.27843 "45min - 3hours" 634.07713 9.41832 7.91985 7.52384 "<= 45min" "high school" 10.25396
"girl" 346.78173 5.03748 4.82293 5.86845 "<= 45min" 396.6464 8.67804 8.54023 9.54897 "<= 45min" "high school" 8.91919
"girl" 662.81791 8.26761 8.55351 8.70884 "45min - 3hours" 635.6754 9.03893 8.23142 7.91938 "45min - 3hours" "high school" 8.91919
"girl" 685.69657 10.80246 8.20673 9.15641 "45min - 3hours" 630.50984 10.27988 8.84836 8.30491 "<= 45min" "high school" 9.60097
"girl" 661.32973 8.60159 8.20673 8.70884 "45min - 3hours" 605.61659 7.64598 9.15956 7.91938 "45min - 3hours" "university above" 11.64917
"girl" 521.7775 8.93041 8.20673 7.85736 "45min - 3hours" 490.77299 8.329 8.23142 8.30491 "45min - 3hours" "high school" 8.19314
"girl" 605.59215 5.03748 8.20673 7.42878 "<= 45min" 580.83943 7.64598 9.15956 8.69954 "<= 45min" "high school" 9.60097
"girl" 498.17279 6.36452 7.2741 7.42878 "45min - 3hours" 456.74296 7.28866 6.05617 8.30491 "<= 45min" "high school" 8.19314
"girl" 568.93272 9.26151 8.20673 7.85736 "45min - 3hours" 507.81305 7.98897 7.91985 7.52384 "<= 45min" "high school" 8.19314
"girl" 465.22895 5.03748 7.57539 6.47491 ">= 3hours" 498.62618 7.28866 7.60129 6.62923 "<= 45min" "college" 9.60097
"girl" 560.02756 5.03748 6.97345 8.27843 "45min - 3hours" 547.92201 6.89527 6.91883 6.05062 "<= 45min" "high school" 9.60097
"girl" 648.62586 11.33851 8.55351 10.74331 "<= 45min" 555.10831 9.03893 7.91985 8.69954 "45min - 3hours" "high school" 9.60097
"boy" 485.00008 7.91186 11.9425 7.85736 "45min - 3hours" 546.3675 9.41832 11.09147 8.69954 "45min - 3hours" "high school" 10.92551
"girl" 593.55845 10.35777 8.20673 9.15641 "45min - 3hours" 548.02305 6.89527 6.05617 6.05062 "<= 45min" "high school" 11.64917
"boy" 635.7374 8.93041 7.57539 7.85736 "45min - 3hours" 555.44067 7.98897 6.05617 7.52384 "45min - 3hours" "high school" 10.25396
"boy" 609.15399 6.36452 6.66537 8.27843 "45min - 3hours" 578.21836 8.67804 8.54023 8.69954 "45min - 3hours" "university above" 11.64917
"boy" 643.15605 9.965 8.20673 8.27843 "45min - 3hours" 539.27307 7.98897 8.23142 7.52384 "<= 45min" "high school" 10.25396
"boy" 497.40474 13.46507 11.9425 11.44903 "45min - 3hours" 465.17466 8.329 9.15956 9.11017 "45min - 3hours" "high school" 8.19314
"boy" 585.09743 9.60333 7.57539 8.27843 ">= 3hours" 483.35013 7.64598 7.91985 6.05062 "<= 45min" "high school" 8.91919
"boy" 549.71411 11.33851 11.01771 9.15641 "45min - 3hours" 542.3846 10.27988 10.59285 9.11017 "<= 45min" "university above" 14.01827
"boy" 642.96041 13.46507 8.92971 14.34298 ">= 3hours" 550.55062 9.41832 8.23142 10.57281 "<= 45min" "high school" 10.25396
"boy" 560.44869 7.51389 7.2741 7.85736 "<= 45min" 499.78037 7.64598 5.40984 7.52384 "<= 45min" "junior high school" 8.19314
"boy" 595.911 7.03246 7.57539 6.97717 "45min - 3hours" 525.98503 8.329 7.60129 6.05062 "<= 45min" "university above" 11.64917
"boy" 476.31571 10.35777 11.9425 9.6346 "<= 45min" 486.38845 9.03893 8.23142 10.02885 "<= 45min" "university above" 10.92551
"boy" 638.59487 7.03246 6.97345 6.97717 "45min - 3hours" 511.25573 5.7899 7.27088 7.52384 "<= 45min" "high school" 9.60097
"boy" 650.50823 6.36452 8.55351 8.27843 ">= 3hours" 543.81549 6.89527 7.60129 7.91938 "45min - 3hours" "university above" 12.51743
"boy" 600.72939 9.26151 8.20673 8.27843 "45min - 3hours" 528.58483 8.329 8.54023 8.69954 "<= 45min" "high school" 10.92551
"boy" 758.46078 9.965 8.92971 10.15325 "<= 45min" 605.3856 7.64598 7.60129 7.10299 "<= 45min" "college" 12.51743
"boy" 551.69247 8.60159 8.55351 9.15641 ">= 3hours" 531.56772 8.329 9.15956 8.69954 "45min - 3hours" "high school" 8.91919
"boy" 818.9477 10.35777 9.34439 8.27843 "45min - 3hours" 652.45239 8.67804 9.15956 7.91938 "<= 45min" "high school" 8.91919
"boy" 721.35408 9.60333 11.01771 7.85736 "<= 45min" 666.56596 12.9437 13.10323 8.69954 "<= 45min" "university above" 12.51743
"boy" 730.19734 13.46507 10.35139 9.6346 ">= 3hours" 660.44928 12.9437 10.59285 9.54897 "<= 45min" "high school" 11.64917
"girl" 623.16425 9.965 9.81093 10.74331 ">= 3hours" 573.20217 9.41832 9.81631 10.57281 "<= 45min" "high school" 10.25396
"girl" 704.05573 13.46507 9.81093 10.74331 "45min - 3hours" 556.38241 9.03893 10.17921 7.91938 "<= 45min" "college" 11.64917
"girl" 521.71102 5.03748 3.41233 6.97717 ">= 3hours" 518.08732 5.7899 5.40984 6.05062 "<= 45min" "high school" 8.91919
"girl" 601.35264 8.93041 7.57539 8.27843 "<= 45min" 467.74424 7.28866 7.61685 8.30491 "<= 45min" "university above" 11.64917
"girl" 535.75335 8.60159 8.92971 7.42878 "45min - 3hours" 515.16095 6.89527 6.91883 6.05062 "<= 45min" "college" 11.64917
"girl" 630.55721 8.60159 9.81093 9.6346 "<= 45min" 606.42194 7.28866 8.23142 7.52384 "<= 45min" "university above" 10.92551
"girl" 638.16604 9.965 8.55351 9.6346 "<= 45min" 568.91791 7.98897 7.60129 8.69954 "<= 45min" "high school" 10.92551
"girl" 586.97958 9.965 13.70742 10.15325 "45min - 3hours" 481.89589 7.64598 7.91985 7.10299 "<= 45min" "high school" 8.91919
"girl" 552.47125 8.93041 7.88323 7.42878 ">= 3hours" 562.78431 8.67804 8.23142 8.30491 "<= 45min" "university above" 11.64917
"girl" 551.96901 8.26761 7.88323 8.27843 "45min - 3hours" 517.3159 8.329 8.23142 8.30491 "45min - 3hours" "junior high school" 9.60097
"girl" 708.40998 8.26761 8.55351 8.27843 ">= 3hours" 628.36034 7.64598 9.47921 8.30491 "45min - 3hours" "high school" 9.60097
"girl" 712.90547 10.80246 8.55351 11.44903 ">= 3hours" 626.10544 6.42609 4.13635 7.10299 "<= 45min" "junior high school" 9.60097
"boy" 474.71904 8.60159 7.57539 7.85736 ">= 3hours" 412.80724 7.64598 5.40984 6.62923 "45min - 3hours" "junior high school" 8.91919
"boy" 669.63432 7.91186 10.35139 8.70884 ">= 3hours" 658.93743 8.329 10.59285 9.54897 "<= 45min" "high school" 8.91919
"boy" 759.16581 10.35777 13.70742 6.47491 "<= 45min" 718.02482 12.9437 13.10323 10.57281 "<= 45min" "university above" 14.01827
"boy" 764.90322 9.965 8.20673 8.27843 "45min - 3hours" 690.24797 9.41832 9.15956 9.11017 "<= 45min" "college" 12.51743
"boy" 830.85034 10.35777 8.55351 8.70884 ">= 3hours" 702.98412 10.82037 9.15956 9.11017 "<= 45min" "university above" 11.64917
"boy" 465.55276 5.03748 3.41233 6.47491 "<= 45min" 426.81508 7.64598 6.91883 7.91938 "<= 45min" "high school" 8.91919
"boy" 483.79839 9.965 8.92971 7.85736 ">= 3hours" 460.13447 9.41832 9.47921 9.54897 "<= 45min" "university above" 11.64917
"boy" 661.65007 9.965 8.20673 9.15641 "<= 45min" 526.75896 7.28866 7.91985 7.52384 "<= 45min" "college" 10.25396
"boy" 561.70859 9.965 11.01771 12.42205 "<= 45min" 540.85715 9.41832 8.84836 10.57281 "<= 45min" "high school" 9.60097
"boy" 457.61074 7.03246 7.2741 6.47491 "<= 45min" 473.87947 9.82743 7.27088 8.30491 "<= 45min" "junior high school" 8.19314
"boy" 502.16659 9.26151 8.92971 9.6346 "<= 45min" 510.47864 8.67804 9.47921 9.11017 "<= 45min" "university above" 12.51743
"boy" 553.18444 7.91186 7.88323 7.85736 "<= 45min" 571.38263 9.41832 8.84836 8.69954 "45min - 3hours" "university above" 12.51743
"boy" 463.52714 7.51389 8.20673 7.85736 "<= 45min" 534.42415 8.329 8.84836 7.91938 "<= 45min" "high school" 10.25396
"boy" 561.70423 9.60333 7.88323 7.42878 "<= 45min" 486.82272 6.42609 6.5266 6.05062 "<= 45min" "university above" 9.60097
"boy" 575.22768 8.93041 9.34439 7.85736 "<= 45min" 568.68757 8.329 8.84836 8.30491 "<= 45min" "high school" 8.91919
"boy" 679.54497 9.965 9.81093 8.70884 "45min - 3hours" 638.03232 8.329 8.84836 7.91938 "<= 45min" "high school" 9.60097
"boy" 655.80797 10.35777 8.92971 8.70884 "45min - 3hours" 649.08193 9.41832 9.81631 9.11017 "<= 45min" "university above" 11.64917
"girl" 508.61775 9.60333 7.88323 8.27843 "<= 45min" 527.37325 9.41832 8.23142 8.69954 "<= 45min" "high school" 8.91919
"girl" 605.57852 7.03246 8.20673 5.86845 ">= 3hours" 622.85828 7.64598 8.54023 7.91938 "45min - 3hours" "high school" 9.60097
"girl" 629.94994 7.03246 7.88323 7.42878 ">= 3hours" 653.79479 8.329 8.84836 8.30491 "<= 45min" "high school" 10.92551
"girl" 570.19464 7.03246 6.97345 8.70884 ">= 3hours" 533.84902 8.67804 8.54023 8.69954 "<= 45min" "high school" 10.25396
"girl" 674.39439 10.80246 13.70742 9.15641 "45min - 3hours" 589.53311 9.41832 8.54023 8.69954 "<= 45min" "high school" 9.60097
"girl" 716.92016 5.03748 8.55351 6.97717 "45min - 3hours" 654.66659 9.41832 8.54023 8.30491 "<= 45min" "university above" 10.25396
"girl" 414.4577 6.36452 7.2741 7.85736 ">= 3hours" 464.00182 7.28866 7.91985 6.62923 "45min - 3hours" "junior high school" 10.25396
"girl" 544.83281 7.51389 7.2741 7.42878 "<= 45min" 494.9728 7.28866 7.60129 7.52384 "<= 45min" "college" 10.92551
"girl" 359.58102 5.03748 3.41233 8.27843 "<= 45min" 376.86895 8.67804 9.47921 8.30491 "<= 45min" "high school" 11.64917
"girl" 717.59224 9.965 9.81093 8.70884 "45min - 3hours" 642.90098 9.41832 10.59285 9.11017 "45min - 3hours" "high school" 9.60097
"girl" 607.1363 8.26761 8.20673 7.85736 ">= 3hours" 608.57798 8.67804 8.84836 8.69954 "<= 45min" "high school" 9.60097
"girl" 480.06392 8.60159 6.66537 6.97717 "45min - 3hours" 475.3959 9.41832 7.91985 7.52384 "<= 45min" "high school" 8.19314
"girl" 612.65683 5.03748 3.41233 3.26515 ">= 3hours" 570.01011 4.51274 4.13635 3.55609 "<= 45min" "high school" 10.25396
"girl" 690.08747 9.26151 9.34439 7.42878 "45min - 3hours" 658.41457 10.27988 10.59285 10.57281 "<= 45min" "university above" 12.51743
"girl" 678.63848 8.60159 7.2741 7.85736 ">= 3hours" 589.15406 8.67804 7.91985 7.91938 "45min - 3hours" "university above" 12.51743
"girl" 576.19607 8.26761 7.57539 8.27843 "45min - 3hours" 645.68234 9.41832 8.23142 9.11017 "<= 45min" "high school" 10.25396
"girl" 620.88813 6.36452 7.88323 8.27843 ">= 3hours" 515.91425 9.82743 8.23142 10.02885 "<= 45min" "junior high school" 9.60097
"girl" 694.74453 9.26151 6.97345 5.01998 "45min - 3hours" 559.80098 6.42609 9.47921 8.30491 "<= 45min" "high school" 10.92551
"girl" 578.37834 11.33851 8.20673 8.70884 ">= 3hours" 489.88264 7.64598 7.60129 8.30491 "<= 45min" "junior high school" 9.60097
"girl" 602.83669 8.26761 8.20673 8.70884 "45min - 3hours" 552.01598 5.7899 7.27088 7.10299 "<= 45min" "high school" 8.91919
"girl" 524.81643 9.26151 8.92971 9.15641 "45min - 3hours" 529.3138 8.67804 9.47921 9.11017 "<= 45min" "high school" 8.19314
"girl" 436.59657 6.36452 5.96004 7.42878 "<= 45min" 413.33086 7.28866 6.91883 7.91938 "<= 45min" "high school" 8.19314
"girl" 492.01974 7.03246 8.20673 7.42878 "<= 45min" 465.93135 7.28866 7.91985 7.91938 "<= 45min" "college" 11.64917
"girl" 481.51623 8.26761 7.57539 7.42878 "<= 45min" 526.07308 9.41832 7.60129 7.91938 "<= 45min" "high school" 8.91919
"girl" 534.56305 6.36452 6.66537 5.01998 "<= 45min" 492.59766 7.28866 4.13635 6.05062 "<= 45min" "junior high school" 8.19314
"boy" 755.23458 9.26151 7.2741 7.85736 ">= 3hours" 607.53619 5.7899 6.05617 7.52384 "<= 45min" "junior high school" 8.91919
"boy" 627.30755 8.26761 8.20673 8.70884 "45min - 3hours" 599.43749 9.41832 8.84836 9.11017 "<= 45min" "high school" 8.19314
"boy" 664.15502 9.26151 8.92971 7.85736 "45min - 3hours" 612.63901 8.329 11.09147 7.52384 "45min - 3hours" "college" 10.92551
"boy" 618.88262 9.26151 9.81093 9.15641 "45min - 3hours" 570.76091 9.03893 8.54023 9.54897 "45min - 3hours" "high school" 10.92551
"boy" 674.11126 11.33851 11.9425 9.15641 "<= 45min" 604.85183 9.41832 10.17921 8.69954 "<= 45min" "high school" 10.92551
"boy" 493.43283 5.03748 5.96004 7.42878 "<= 45min" 395.90084 6.42609 6.05617 7.52384 "<= 45min" "high school" 9.60097
"boy" 442.6465 6.36452 4.82293 5.86845 "45min - 3hours" 514.31042 6.89527 6.05617 7.10299 "45min - 3hours" "elementary school" 7.37134
"boy" 391.70597 5.03748 6.66537 7.42878 "<= 45min" 404.14847 10.82037 10.59285 9.11017 "<= 45min" "junior high school" 9.60097
"boy" 449.22011 5.03748 6.66537 7.42878 "<= 45min" 477.81381 11.54992 10.59285 7.91938 "<= 45min" "high school" 8.19314
"boy" 484.87785 5.03748 3.41233 6.47491 "<= 45min" 529.01887 9.03893 5.40984 7.91938 "<= 45min" "junior high school" 10.25396
"boy" 512.34295 9.60333 8.55351 8.27843 "45min - 3hours" 353.3792 5.7899 7.27088 6.62923 "45min - 3hours" "junior high school" 8.19314
"boy" 395.39284 6.36452 8.20673 6.97717 "45min - 3hours" 484.55876 10.82037 8.84836 10.02885 "<= 45min" "junior high school" 7.37134
"boy" 396.83006 7.51389 3.41233 6.47491 "<= 45min" 406.82803 9.41832 9.15956 9.54897 "<= 45min" "high school" 8.91919
"boy" 385.89482 7.91186 9.81093 8.27843 "45min - 3hours" 396.35464 10.82037 8.84836 9.54897 "45min - 3hours" "junior high school" 8.19314
"boy" 549.39757 9.60333 7.57539 9.15641 "<= 45min" 495.61132 12.9437 9.15956 13.83345 "45min - 3hours" "junior high school" 6.33067
"boy" 704.37964 10.35777 7.2741 9.6346 "45min - 3hours" 663.94423 10.27988 7.91985 10.57281 "<= 45min" "university above" 12.51743
"boy" 800.34385 5.03748 9.81093 7.42878 "<= 45min" 716.55432 4.51274 10.59285 7.10299 "<= 45min" "college" 11.64917
"boy" 654.69142 12.07123 8.55351 8.27843 "45min - 3hours" 542.27047 6.42609 5.40984 6.05062 "<= 45min" "high school" 8.91919
"boy" 710.02743 8.60159 7.88323 8.27843 ">= 3hours" 573.72482 11.54992 10.17921 9.54897 "45min - 3hours" "university above" 12.51743
"girl" 769.02719 10.80246 11.01771 9.15641 ">= 3hours" 659.29215 11.54992 13.10323 7.91938 "45min - 3hours" "university above" 12.51743
"boy" 630.91956 8.60159 8.20673 10.74331 "45min - 3hours" 614.66204 7.98897 9.15956 10.02885 "45min - 3hours" "high school" 10.25396
"girl" 780.37037 10.35777 7.2741 10.74331 "45min - 3hours" 681.33006 9.41832 8.84836 10.02885 ">= 3hours" "high school" 11.64917
"boy" 645.4362 9.26151 9.81093 8.70884 ">= 3hours" 571.39147 7.64598 7.91985 7.10299 "45min - 3hours" "university above" 12.51743
"girl" 575.47349 8.26761 8.20673 7.42878 "45min - 3hours" 547.70302 9.03893 7.60129 8.30491 "45min - 3hours" "university above" 11.64917
"boy" 650.14219 9.26151 9.34439 10.15325 "<= 45min" 622.18048 7.98897 9.15956 8.69954 "<= 45min" "college" 10.92551
"boy" 660.02446 5.03748 9.81093 9.15641 "45min - 3hours" 622.53651 12.9437 13.10323 12.10159 "45min - 3hours" "university above" 14.01827
"girl" 757.43752 9.965 7.88323 7.42878 ">= 3hours" 677.19332 7.64598 8.54023 7.10299 "45min - 3hours" "college" 10.92551
"boy" 621.16143 7.51389 8.55351 7.85736 ">= 3hours" 579.00549 7.28866 7.60129 7.10299 "45min - 3hours" "university above" 10.92551
"boy" 761.19322 10.35777 8.20673 9.15641 "45min - 3hours" 618.28695 7.64598 7.91985 8.69954 "45min - 3hours" "college" 11.64917
"boy" 683.26592 11.33851 9.34439 10.74331 "45min - 3hours" 564.10718 10.27988 9.15956 8.69954 "45min - 3hours" "university above" 12.51743
"girl" 695.23895 8.26761 5.49149 7.85736 "45min - 3hours" 536.38979 5.7899 4.13635 7.10299 "<= 45min" "high school" 10.92551
"boy" 610.37289 6.36452 9.81093 7.85736 "<= 45min" 554.03891 9.41832 9.47921 8.30491 "<= 45min" "college" 10.25396
"girl" 657.867 9.965 8.55351 10.15325 "45min - 3hours" 652.22314 9.41832 9.15956 7.91938 "<= 45min" "university above" 12.51743
"boy" 614.95865 5.03748 5.96004 7.42878 "45min - 3hours" 474.83703 4.51274 4.13635 7.10299 "45min - 3hours" "college" 10.25396
"girl" 590.3946 5.03748 6.33324 5.86845 "45min - 3hours" 578.51274 4.51274 7.60129 6.62923 "<= 45min" "university above" 11.64917
"boy" 697.0973 10.35777 11.9425 8.70884 "45min - 3hours" 631.79146 10.27988 9.15956 7.10299 "45min - 3hours" "university above" 10.92551
"boy" 699.65432 8.60159 8.20673 7.85736 "45min - 3hours" 603.67233 9.41832 8.84836 7.52384 "45min - 3hours" "high school" 10.25396
"boy" 579.32304 9.60333 8.20673 9.15641 "45min - 3hours" 586.09293 10.82037 11.09147 12.10159 "45min - 3hours" "college" 11.64917
"boy" 560.90746 6.36452 7.57539 8.70884 "<= 45min" 513.81898 7.28866 7.27088 9.11017 "<= 45min" "college" 10.92551
"girl" 692.60852 7.51389 8.92971 7.42878 ">= 3hours" 643.06869 7.28866 9.81631 8.30491 "45min - 3hours" "university above" 12.51743
"boy" 669.22694 12.07123 7.57539 9.6346 "<= 45min" 506.2198 6.89527 7.60129 7.91938 "45min - 3hours" "high school" 11.64917
"boy" 758.98514 9.965 8.92971 9.6346 "45min - 3hours" 615.32239 7.98897 6.5266 7.52384 "45min - 3hours" "university above" 11.64917
"boy" 700.39042 12.07123 13.70742 7.85736 "45min - 3hours" 561.59783 9.41832 7.60129 5.23495 "<= 45min" "high school" 10.92551
"boy" 468.95582 8.60159 10.35139 9.15641 "<= 45min" 450.17466 12.9437 10.17921 10.57281 "<= 45min" "high school" 10.25396
"boy" 488.60841 5.03748 3.41233 5.86845 "<= 45min" 493.82266 7.98897 7.27088 7.52384 "45min - 3hours" "junior high school" 10.25396
"girl" 575.12656 9.965 8.92971 8.70884 ">= 3hours" 536.91135 7.98897 8.54023 7.52384 "45min - 3hours" "high school" 8.91919
"boy" 578.78393 9.26151 11.01771 5.86845 "45min - 3hours" 545.97644 6.89527 4.13635 6.62923 "45min - 3hours" "university above" 10.92551
